Source,Target,Weight,Start,End
AUSTRALIA,EU,4,2006,2006
EU,UMBRELLA GROUP,2,2006,2006
EU,NIGERIA,3,2006,2006
EU,FINLAND,2,2006,2006
EU,SOUTH AFRICA,4,2006,2006
CHINA,EU,19,2006,2006
BANGLADESH,EU,2,2006,2006
EU,G77,17,2006,2006
AFRICAN GROUP,AUSTRALIA,1,2006,2006
AFRICAN GROUP,UMBRELLA GROUP,2,2006,2006
AFRICAN GROUP,NIGERIA,1,2006,2006
AFRICAN GROUP,FINLAND,2,2006,2006
AFRICAN GROUP,SOUTH AFRICA,2,2006,2006
AFRICAN GROUP,CHINA,3,2006,2006
AFRICAN GROUP,BANGLADESH,2,2006,2006
AFRICAN GROUP,G77,3,2006,2006
AUSTRALIA,UMBRELLA GROUP,1,2006,2006
AUSTRALIA,NIGERIA,2,2006,2006
AUSTRALIA,FINLAND,1,2006,2006
AUSTRALIA,SOUTH AFRICA,2,2006,2006
AUSTRALIA,CHINA,5,2006,2006
AUSTRALIA,BANGLADESH,1,2006,2006
AUSTRALIA,G77,4,2006,2006
NIGERIA,UMBRELLA GROUP,1,2006,2006
FINLAND,UMBRELLA GROUP,1,2006,2006
SOUTH AFRICA,UMBRELLA GROUP,1,2006,2006
CHINA,UMBRELLA GROUP,3,2006,2006
BANGLADESH,UMBRELLA GROUP,1,2006,2006
G77,UMBRELLA GROUP,3,2006,2006
FINLAND,NIGERIA,1,2006,2006
NIGERIA,SOUTH AFRICA,1,2006,2006
CHINA,NIGERIA,3,2006,2006
BANGLADESH,NIGERIA,1,2006,2006
G77,NIGERIA,3,2006,2006
FINLAND,SOUTH AFRICA,2,2006,2006
CHINA,FINLAND,2,2006,2006
BANGLADESH,FINLAND,2,2006,2006
FINLAND,G77,2,2006,2006
CHINA,SOUTH AFRICA,5,2006,2006
BANGLADESH,SOUTH AFRICA,2,2006,2006
G77,SOUTH AFRICA,4,2006,2006
BANGLADESH,CHINA,2,2006,2006
CHINA,G77,22,2006,2006
BANGLADESH,G77,2,2006,2006
INDONESIA,IRAN,1,2006,2006
INDONESIA,NORWAY,1,2006,2006
GHANA,INDONESIA,1,2006,2006
INDONESIA,OMAN,1,2006,2006
FINLAND,INDONESIA,1,2006,2006
INDONESIA,RUSSIA,1,2006,2006
BARBADOS,INDONESIA,1,2006,2006
INDONESIA,TRINIDAD AND TOBAGO,1,2006,2006
INDONESIA,UKRAINE,1,2006,2006
IRAN,NORWAY,1,2006,2006
GHANA,IRAN,1,2006,2006
IRAN,OMAN,1,2006,2006
FINLAND,IRAN,1,2006,2006
IRAN,RUSSIA,1,2006,2006
BARBADOS,IRAN,1,2006,2006
IRAN,TRINIDAD AND TOBAGO,1,2006,2006
IRAN,UKRAINE,1,2006,2006
GHANA,NORWAY,1,2006,2006
NORWAY,OMAN,1,2006,2006
FINLAND,NORWAY,1,2006,2006
NORWAY,RUSSIA,1,2006,2006
BARBADOS,NORWAY,1,2006,2006
NORWAY,TRINIDAD AND TOBAGO,1,2006,2006
NORWAY,UKRAINE,1,2006,2006
GHANA,OMAN,1,2006,2006
FINLAND,GHANA,1,2006,2006
GHANA,RUSSIA,2,2006,2006
BARBADOS,GHANA,1,2006,2006
GHANA,TRINIDAD AND TOBAGO,1,2006,2006
GHANA,UKRAINE,1,2006,2006
FINLAND,OMAN,1,2006,2006
OMAN,RUSSIA,1,2006,2006
BARBADOS,OMAN,1,2006,2006
OMAN,TRINIDAD AND TOBAGO,1,2006,2006
OMAN,UKRAINE,1,2006,2006
BARBADOS,FINLAND,1,2006,2006
FINLAND,TRINIDAD AND TOBAGO,1,2006,2006
FINLAND,UKRAINE,1,2006,2006
BARBADOS,RUSSIA,1,2006,2006
RUSSIA,TRINIDAD AND TOBAGO,1,2006,2006
RUSSIA,UKRAINE,2,2006,2006
BARBADOS,TRINIDAD AND TOBAGO,1,2006,2006
BARBADOS,UKRAINE,1,2006,2006
TRINIDAD AND TOBAGO,UKRAINE,1,2006,2006
BRAZIL,SOUTH AFRICA,2,2006,2006
AUSTRALIA,BRAZIL,1,2006,2006
BRAZIL,CHINA,2,2006,2006
CANADA,EU,10,2006,2006
CANADA,GAMBIA,1,2006,2006
CANADA,NIGERIA,1,2006,2006
CANADA,CHINA,6,2006,2006
CANADA,G77,6,2006,2006
EU,GAMBIA,1,2006,2006
GAMBIA,NIGERIA,1,2006,2006
CHINA,GAMBIA,1,2006,2006
G77,GAMBIA,1,2006,2006
CHINA,USA,5,2006,2006
EU,USA,10,2006,2006
G77,USA,5,2006,2006
DENMARK,LDCs,1,2006,2006
DENMARK,EU,2,2006,2006
CHINA,DENMARK,1,2006,2006
DENMARK,G77,1,2006,2006
EU,NETHERLANDS,1,2006,2006
BAHAMAS,EU,1,2006,2006
AUSTRALIA,BAHAMAS,1,2006,2006
CHINA,NETHERLANDS,1,2006,2006
BAHAMAS,NETHERLANDS,2,2006,2006
G77,NETHERLANDS,1,2006,2006
BAHAMAS,CHINA,1,2006,2006
BAHAMAS,G77,1,2006,2006
CANADA,GHANA,1,2006,2006
CANADA,SOUTH AFRICA,3,2006,2006
GHANA,SOUTH AFRICA,1,2006,2006
CHINA,GHANA,2,2006,2006
G77,GHANA,2,2006,2006
GHANA,JAPAN,1,2006,2006
JAPAN,SOUTH AFRICA,3,2006,2006
CHINA,JAPAN,5,2006,2006
G77,JAPAN,4,2006,2006
AUSTRIA,CHINA,1,2006,2006
AUSTRIA,EU,1,2006,2006
AUSTRIA,G77,1,2006,2006
SAUDI ARABIA,SWEDEN,2,2006,2006
ARGENTINA,SAUDI ARABIA,1,2006,2006
SAUDI ARABIA,ZIMBABWE,1,2006,2006
LDCs,SWEDEN,1,2006,2006
LDCs,ZIMBABWE,1,2006,2006
EU,SWEDEN,2,2006,2006
AUSTRALIA,SWEDEN,1,2006,2006
ARGENTINA,SWEDEN,1,2006,2006
NIGERIA,SWEDEN,1,2006,2006
CHINA,SWEDEN,2,2006,2006
G77,SWEDEN,2,2006,2006
SWEDEN,ZIMBABWE,1,2006,2006
ARGENTINA,EU,3,2006,2006
EU,ZIMBABWE,1,2006,2006
ARGENTINA,AUSTRALIA,1,2006,2006
AUSTRALIA,ZIMBABWE,1,2006,2006
ARGENTINA,NIGERIA,1,2006,2006
ARGENTINA,CHINA,1,2006,2006
ARGENTINA,G77,1,2006,2006
ARGENTINA,ZIMBABWE,1,2006,2006
NIGERIA,ZIMBABWE,1,2006,2006
CHINA,ZIMBABWE,1,2006,2006
G77,ZIMBABWE,1,2006,2006
KAZAKHSTAN,TURKMENISTAN,1,2006,2006
BELARUS,TURKMENISTAN,1,2006,2006
RUSSIA,TURKMENISTAN,1,2006,2006
TURKMENISTAN,UKRAINE,1,2006,2006
BELARUS,KAZAKHSTAN,1,2006,2006
KAZAKHSTAN,RUSSIA,1,2006,2006
KAZAKHSTAN,UKRAINE,1,2006,2006
BELARUS,RUSSIA,1,2006,2006
BELARUS,UKRAINE,1,2006,2006
CANADA,KAZAKHSTAN,1,2006,2006
EU,KAZAKHSTAN,1,2006,2006
GERMANY,NORWAY,2,2006,2006
EU,GERMANY,5,2006,2006
EU,NORWAY,8,2006,2006
CANADA,NEW ZEALAND,2,2006,2006
CANADA,KENYA,3,2006,2006
LDCs,NEW ZEALAND,2,2006,2006
LDCs,USA,2,2006,2006
LDCs,NEW ZELAND,2,2006,2006
EU,NEW ZEALAND,2,2006,2006
EU,KENYA,4,2006,2006
EU,NEW ZELAND,2,2006,2006
KENYA,NEW ZEALAND,1,2006,2006
NEW ZEALAND,USA,1,2006,2006
CHINA,NEW ZEALAND,2,2006,2006
NEW ZEALAND,NEW ZELAND,2,2006,2006
G77,NEW ZEALAND,2,2006,2006
KENYA,USA,5,2006,2006
CHINA,KENYA,3,2006,2006
KENYA,NEW ZELAND,1,2006,2006
G77,KENYA,3,2006,2006
CHINA,NEW ZELAND,2,2006,2006
G77,NEW ZELAND,2,2006,2006
BRAZIL,EU,6,2006,2006
BRAZIL,NORWAY,2,2006,2006
BRAZIL,PAPUA NEW GUINEA,1,2006,2006
ARGENTINA,BRAZIL,2,2006,2006
BRAZIL,USA,2,2006,2006
BRAZIL,JAPAN,4,2006,2006
EU,PAPUA NEW GUINEA,1,2006,2006
EU,JAPAN,9,2006,2006
NORWAY,PAPUA NEW GUINEA,1,2006,2006
ARGENTINA,NORWAY,1,2006,2006
NORWAY,USA,1,2006,2006
JAPAN,NORWAY,5,2006,2006
ARGENTINA,PAPUA NEW GUINEA,1,2006,2006
PAPUA NEW GUINEA,USA,1,2006,2006
JAPAN,PAPUA NEW GUINEA,1,2006,2006
ARGENTINA,USA,2,2006,2006
ARGENTINA,JAPAN,3,2006,2006
SAUDI ARABIA,UK,1,2006,2006
NORWAY,SAUDI ARABIA,3,2006,2006
KUWAIT,SAUDI ARABIA,1,2006,2006
FEDERATED STATES OF MICRONESIA,SAUDI ARABIA,1,2006,2006
JAPAN,SAUDI ARABIA,4,2006,2006
EU,UK,2,2006,2006
NORWAY,UK,1,2006,2006
KUWAIT,UK,1,2006,2006
CHINA,UK,2,2006,2006
FEDERATED STATES OF MICRONESIA,UK,1,2006,2006
EU,KUWAIT,1,2006,2006
EU,FEDERATED STATES OF MICRONESIA,1,2006,2006
KUWAIT,NORWAY,1,2006,2006
CHINA,NORWAY,5,2006,2006
FEDERATED STATES OF MICRONESIA,NORWAY,1,2006,2006
CHINA,KUWAIT,1,2006,2006
FEDERATED STATES OF MICRONESIA,KUWAIT,1,2006,2006
JAPAN,KUWAIT,1,2006,2006
CHINA,FEDERATED STATES OF MICRONESIA,1,2006,2006
FEDERATED STATES OF MICRONESIA,JAPAN,1,2006,2006
INDIA,LDCs,2,2006,2006
FRANCE,INDIA,1,2006,2006
FRANCE,LDCs,1,2006,2006
CROATIA,UK,1,2006,2006
UK,YUGOSLAVIA,1,2006,2006
CROATIA,EU,1,2006,2006
CROATIA,YUGOSLAVIA,1,2006,2006
EU,YUGOSLAVIA,1,2006,2006
BRAZIL,MALTA,1,2006,2006
CANADA,NORWAY,3,2006,2006
EU,SWITZERLAND,5,2006,2006
AUSTRALIA,NORWAY,1,2006,2006
NORWAY,SWITZERLAND,3,2006,2006
G77,NORWAY,4,2006,2006
CHINA,SWITZERLAND,4,2006,2006
G77,SWITZERLAND,4,2006,2006
EU,MEXICO,2,2006,2006
MEXICO,NORWAY,1,2006,2006
CHINA,MEXICO,2,2006,2006
MEXICO,SWITZERLAND,2,2006,2006
G77,MEXICO,2,2006,2006
AFRICAN GROUP,USA,2,2006,2006
UMBRELLA GROUP,USA,1,2006,2006
CANADA,RUSSIA,2,2006,2006
RUSSIA,USA,2,2006,2006
GHANA,UMBRELLA GROUP,1,2006,2006
CANADA,SAUDI ARABIA,1,2006,2006
BRAZIL,CANADA,3,2006,2006
CANADA,COSTA RICA,1,2006,2006
BRAZIL,SAUDI ARABIA,1,2006,2006
KENYA,SAUDI ARABIA,2,2006,2006
COSTA RICA,SAUDI ARABIA,2,2006,2006
BRAZIL,KENYA,1,2006,2006
BRAZIL,COSTA RICA,1,2006,2006
COSTA RICA,EU,2,2006,2006
KENYA,NORWAY,1,2006,2006
NORWAY,SOUTH AFRICA,2,2006,2006
COSTA RICA,NORWAY,1,2006,2006
KENYA,SOUTH AFRICA,3,2006,2006
COSTA RICA,KENYA,2,2006,2006
JAPAN,KENYA,1,2006,2006
COSTA RICA,SOUTH AFRICA,2,2006,2006
COSTA RICA,JAPAN,1,2006,2006
BRAZIL,LDCs,1,2006,2006
COLOMBIA,LDCs,1,2006,2006
AOSIS,LDCs,1,2006,2006
BOLIVIA,LDCs,1,2006,2006
LDCs,NEPAL,1,2006,2006
BRAZIL,COLOMBIA,1,2006,2006
AOSIS,BRAZIL,1,2006,2006
AFRICAN GROUP,BRAZIL,1,2006,2006
BOLIVIA,BRAZIL,1,2006,2006
BRAZIL,NEPAL,1,2006,2006
COLOMBIA,EU,1,2006,2006
AOSIS,EU,1,2006,2006
BOLIVIA,EU,1,2006,2006
EU,NEPAL,1,2006,2006
AOSIS,COLOMBIA,1,2006,2006
AFRICAN GROUP,COLOMBIA,1,2006,2006
BOLIVIA,COLOMBIA,1,2006,2006
COLOMBIA,NEPAL,1,2006,2006
AFRICAN GROUP,AOSIS,1,2006,2006
AOSIS,BOLIVIA,1,2006,2006
AOSIS,NEPAL,1,2006,2006
AFRICAN GROUP,BOLIVIA,1,2006,2006
AFRICAN GROUP,NEPAL,1,2006,2006
BOLIVIA,NEPAL,1,2006,2006
GHANA,SWEDEN,1,2006,2006
CANADA,TANZANIA,1,2006,2006
EU,TANZANIA,1,2006,2006
JAPAN,TANZANIA,1,2006,2006
LDCs,UK,1,2006,2006
G77,UK,1,2006,2006
CANADA,UGANDA,1,2006,2006
LDCs,NORWAY,1,2006,2006
LDCs,UGANDA,1,2006,2006
LDCs,SWITZERLAND,2,2006,2006
JAPAN,LDCs,1,2006,2006
EU,UGANDA,1,2006,2006
NEW ZEALAND,NORWAY,1,2006,2006
NEW ZEALAND,UGANDA,1,2006,2006
NEW ZEALAND,SOUTH AFRICA,1,2006,2006
NEW ZEALAND,SWITZERLAND,1,2006,2006
JAPAN,NEW ZEALAND,1,2006,2006
NORWAY,UGANDA,1,2006,2006
NEW ZELAND,NORWAY,1,2006,2006
SOUTH AFRICA,UGANDA,1,2006,2006
CHINA,UGANDA,1,2006,2006
SWITZERLAND,UGANDA,1,2006,2006
NEW ZELAND,UGANDA,1,2006,2006
G77,UGANDA,1,2006,2006
JAPAN,UGANDA,1,2006,2006
SOUTH AFRICA,SWITZERLAND,2,2006,2006
NEW ZELAND,SOUTH AFRICA,1,2006,2006
SAUDI ARABIA,UNITED ARAB EMIRATES (UAE),1,2006,2006
NORWAY,SWEDEN,1,2006,2006
SWEDEN,UNITED ARAB EMIRATES (UAE),1,2006,2006
JAPAN,SWEDEN,1,2006,2006
EU,UNITED ARAB EMIRATES (UAE),1,2006,2006
NORWAY,UNITED ARAB EMIRATES (UAE),1,2006,2006
CHINA,UNITED ARAB EMIRATES (UAE),1,2006,2006
G77,UNITED ARAB EMIRATES (UAE),1,2006,2006
JAPAN,UNITED ARAB EMIRATES (UAE),1,2006,2006
BELARUS,CANADA,1,2006,2006
BELARUS,BRAZIL,1,2006,2006
BELARUS,EU,1,2006,2006
BELARUS,USA,1,2006,2006
BELARUS,JAPAN,1,2006,2006
FRANCE,NORWAY,1,2006,2006
CHINA,GERMANY,2,2006,2006
BRAZIL,GERMANY,1,2006,2006
INDIA,SAUDI ARABIA,1,2006,2006
MEXICO,SAUDI ARABIA,1,2006,2006
PHILIPPINES,SAUDI ARABIA,1,2006,2006
GERMANY,SAUDI ARABIA,1,2006,2006
SAUDI ARABIA,USA,1,2006,2006
SAUDI ARABIA,SWITZERLAND,1,2006,2006
EU,INDIA,1,2006,2006
INDIA,MEXICO,1,2006,2006
AFRICAN GROUP,INDIA,1,2006,2006
INDIA,PHILIPPINES,1,2006,2006
GERMANY,INDIA,1,2006,2006
FINLAND,INDIA,1,2006,2006
INDIA,KENYA,1,2006,2006
INDIA,SOUTH AFRICA,1,2006,2006
INDIA,USA,1,2006,2006
COSTA RICA,INDIA,1,2006,2006
CHINA,INDIA,1,2006,2006
BANGLADESH,INDIA,1,2006,2006
INDIA,SWITZERLAND,1,2006,2006
G77,INDIA,1,2006,2006
LDCs,MEXICO,1,2006,2006
LDCs,PHILIPPINES,1,2006,2006
COSTA RICA,LDCs,1,2006,2006
EU,PHILIPPINES,1,2006,2006
AFRICAN GROUP,MEXICO,1,2006,2006
MEXICO,PHILIPPINES,1,2006,2006
GERMANY,MEXICO,1,2006,2006
FINLAND,MEXICO,1,2006,2006
KENYA,MEXICO,1,2006,2006
MEXICO,SOUTH AFRICA,1,2006,2006
MEXICO,USA,1,2006,2006
COSTA RICA,MEXICO,1,2006,2006
BANGLADESH,MEXICO,1,2006,2006
AFRICAN GROUP,PHILIPPINES,1,2006,2006
AFRICAN GROUP,GERMANY,1,2006,2006
AFRICAN GROUP,KENYA,2,2006,2006
AFRICAN GROUP,COSTA RICA,1,2006,2006
AFRICAN GROUP,SWITZERLAND,1,2006,2006
GERMANY,PHILIPPINES,1,2006,2006
FINLAND,PHILIPPINES,1,2006,2006
KENYA,PHILIPPINES,1,2006,2006
PHILIPPINES,SOUTH AFRICA,1,2006,2006
PHILIPPINES,USA,1,2006,2006
COSTA RICA,PHILIPPINES,1,2006,2006
CHINA,PHILIPPINES,1,2006,2006
BANGLADESH,PHILIPPINES,1,2006,2006
PHILIPPINES,SWITZERLAND,1,2006,2006
G77,PHILIPPINES,1,2006,2006
FINLAND,GERMANY,1,2006,2006
GERMANY,KENYA,2,2006,2006
GERMANY,SOUTH AFRICA,1,2006,2006
COSTA RICA,GERMANY,1,2006,2006
BANGLADESH,GERMANY,1,2006,2006
G77,GERMANY,1,2006,2006
FINLAND,KENYA,1,2006,2006
FINLAND,USA,1,2006,2006
COSTA RICA,FINLAND,1,2006,2006
FINLAND,SWITZERLAND,1,2006,2006
BANGLADESH,KENYA,1,2006,2006
KENYA,SWITZERLAND,1,2006,2006
SOUTH AFRICA,USA,1,2006,2006
COSTA RICA,USA,1,2006,2006
BANGLADESH,USA,1,2006,2006
CHINA,COSTA RICA,1,2006,2006
BANGLADESH,COSTA RICA,1,2006,2006
COSTA RICA,SWITZERLAND,1,2006,2006
COSTA RICA,G77,1,2006,2006
BANGLADESH,SWITZERLAND,1,2006,2006
KENYA,RUSSIA,2,2006,2006
EU,QATAR,1,2006,2006
GERMANY,QATAR,1,2006,2006
QATAR,USA,1,2006,2006
QATAR,SWITZERLAND,1,2006,2006
EU,FRANCE,1,2006,2006
BELGIUM,EU,1,2006,2006
EU,THAILAND,1,2006,2006
DENMARK,FRANCE,1,2006,2006
DENMARK,GERMANY,1,2006,2006
BELGIUM,DENMARK,1,2006,2006
DENMARK,USA,1,2006,2006
DENMARK,THAILAND,1,2006,2006
BELGIUM,FRANCE,1,2006,2006
FRANCE,THAILAND,1,2006,2006
BELGIUM,GERMANY,1,2006,2006
GERMANY,THAILAND,1,2006,2006
BELGIUM,USA,1,2006,2006
BELGIUM,THAILAND,1,2006,2006
THAILAND,USA,1,2006,2006
CANADA,FIJI,1,2006,2006
GERMANY,RUSSIA,1,2006,2006
FIJI,GERMANY,1,2006,2006
FIJI,KENYA,1,2006,2006
FIJI,USA,1,2006,2006
FIJI,RUSSIA,1,2006,2006
CANADA,UK,1,2007,2007
AUSTRIA,CANADA,3,2007,2007
CANADA,SWEDEN,1,2007,2007
AUSTRALIA,CANADA,6,2007,2007
CANADA,FRANCE,1,2007,2007
CANADA,ITALIA,1,2007,2007
CANADA,NETHERLANDS,2,2007,2007
CANADA,GERMANY,3,2007,2007
CANADA,SPAIN,1,2007,2007
CANADA,USA,7,2007,2007
CANADA,SWITZERLAND,2,2007,2007
CANADA,NEW ZELAND,4,2007,2007
CANADA,JAPAN,5,2007,2007
AUSTRIA,UK,1,2007,2007
SWEDEN,UK,1,2007,2007
AUSTRALIA,UK,1,2007,2007
FRANCE,UK,1,2007,2007
ITALIA,UK,1,2007,2007
NETHERLANDS,UK,1,2007,2007
GERMANY,UK,2,2007,2007
SPAIN,UK,1,2007,2007
UK,USA,1,2007,2007
SWITZERLAND,UK,1,2007,2007
NEW ZELAND,UK,1,2007,2007
JAPAN,UK,1,2007,2007
AUSTRIA,SWEDEN,1,2007,2007
AUSTRALIA,AUSTRIA,2,2007,2007
AUSTRIA,FRANCE,1,2007,2007
AUSTRIA,ITALIA,1,2007,2007
AUSTRIA,NETHERLANDS,1,2007,2007
AUSTRIA,GERMANY,2,2007,2007
AUSTRIA,SPAIN,1,2007,2007
AUSTRIA,USA,3,2007,2007
AUSTRIA,SWITZERLAND,2,2007,2007
AUSTRIA,NEW ZELAND,2,2007,2007
AUSTRIA,JAPAN,2,2007,2007
AUSTRALIA,SWEDEN,1,2007,2007
FRANCE,SWEDEN,1,2007,2007
ITALIA,SWEDEN,1,2007,2007
NETHERLANDS,SWEDEN,1,2007,2007
GERMANY,SWEDEN,1,2007,2007
SPAIN,SWEDEN,1,2007,2007
SWEDEN,USA,1,2007,2007
SWEDEN,SWITZERLAND,1,2007,2007
NEW ZELAND,SWEDEN,1,2007,2007
JAPAN,SWEDEN,1,2007,2007
AUSTRALIA,FRANCE,1,2007,2007
AUSTRALIA,ITALIA,1,2007,2007
AUSTRALIA,NETHERLANDS,1,2007,2007
AUSTRALIA,GERMANY,2,2007,2007
AUSTRALIA,SPAIN,1,2007,2007
AUSTRALIA,USA,8,2007,2007
AUSTRALIA,SWITZERLAND,2,2007,2007
AUSTRALIA,NEW ZELAND,4,2007,2007
AUSTRALIA,JAPAN,5,2007,2007
FRANCE,ITALIA,1,2007,2007
FRANCE,NETHERLANDS,1,2007,2007
FRANCE,GERMANY,2,2007,2007
FRANCE,SPAIN,1,2007,2007
FRANCE,USA,1,2007,2007
FRANCE,SWITZERLAND,1,2007,2007
FRANCE,NEW ZELAND,1,2007,2007
FRANCE,JAPAN,2,2007,2007
ITALIA,NETHERLANDS,1,2007,2007
GERMANY,ITALIA,1,2007,2007
ITALIA,SPAIN,1,2007,2007
ITALIA,USA,1,2007,2007
ITALIA,SWITZERLAND,1,2007,2007
ITALIA,NEW ZELAND,1,2007,2007
ITALIA,JAPAN,1,2007,2007
GERMANY,NETHERLANDS,2,2007,2007
NETHERLANDS,SPAIN,1,2007,2007
NETHERLANDS,USA,1,2007,2007
NETHERLANDS,SWITZERLAND,1,2007,2007
NETHERLANDS,NEW ZELAND,1,2007,2007
JAPAN,NETHERLANDS,1,2007,2007
GERMANY,SPAIN,1,2007,2007
GERMANY,USA,5,2007,2007
GERMANY,SWITZERLAND,1,2007,2007
GERMANY,NEW ZELAND,1,2007,2007
GERMANY,JAPAN,2,2007,2007
SPAIN,USA,1,2007,2007
SPAIN,SWITZERLAND,1,2007,2007
NEW ZELAND,SPAIN,1,2007,2007
JAPAN,SPAIN,1,2007,2007
SWITZERLAND,USA,1,2007,2007
NEW ZELAND,USA,4,2007,2007
JAPAN,USA,8,2007,2007
NEW ZELAND,SWITZERLAND,2,2007,2007
JAPAN,SWITZERLAND,1,2007,2007
JAPAN,NEW ZELAND,4,2007,2007
CANADA,LDCs,3,2007,2007
ARGENTINA,CANADA,1,2007,2007
CANADA,MOROCCO,1,2007,2007
ARGENTINA,LDCs,2,2007,2007
LDCs,NETHERLANDS,1,2007,2007
GERMANY,LDCs,2,2007,2007
LDCs,MOROCCO,1,2007,2007
ARGENTINA,NETHERLANDS,1,2007,2007
ARGENTINA,GERMANY,1,2007,2007
ARGENTINA,MOROCCO,1,2007,2007
MOROCCO,NETHERLANDS,1,2007,2007
GERMANY,MOROCCO,1,2007,2007
GERMANY,KENYA,2,2007,2007
GERMANY,RUSSIA,1,2007,2007
AUSTRIA,KENYA,1,2007,2007
AUSTRIA,RUSSIA,3,2007,2007
KENYA,RUSSIA,1,2007,2007
LDCs,PORTUGAL,2,2007,2007
EU,LDCs,6,2007,2007
AOSIS,LDCs,3,2007,2007
AFRICAN GROUP,LDCs,1,2007,2007
AUSTRALIA,LDCs,3,2007,2007
LDCs,PAKISTAN,2,2007,2007
LDCs,UMBRELLA GROUP,2,2007,2007
LDCs,NIGERIA,1,2007,2007
LDCs,MALDIVES,2,2007,2007
CHINA,LDCs,7,2007,2007
LDCs,SWITZERLAND,3,2007,2007
G77,LDCs,7,2007,2007
EU,PORTUGAL,2,2007,2007
AOSIS,PORTUGAL,2,2007,2007
AFRICAN GROUP,PORTUGAL,1,2007,2007
AUSTRALIA,PORTUGAL,2,2007,2007
PAKISTAN,PORTUGAL,2,2007,2007
PORTUGAL,UMBRELLA GROUP,2,2007,2007
NIGERIA,PORTUGAL,1,2007,2007
MALDIVES,PORTUGAL,1,2007,2007
CHINA,PORTUGAL,2,2007,2007
PORTUGAL,SWITZERLAND,1,2007,2007
G77,PORTUGAL,2,2007,2007
AOSIS,EU,3,2007,2007
AFRICAN GROUP,EU,1,2007,2007
AUSTRALIA,EU,8,2007,2007
EU,PAKISTAN,3,2007,2007
EU,UMBRELLA GROUP,3,2007,2007
EU,NIGERIA,1,2007,2007
EU,MALDIVES,1,2007,2007
CHINA,EU,15,2007,2007
EU,SWITZERLAND,3,2007,2007
EU,G77,14,2007,2007
AFRICAN GROUP,AOSIS,1,2007,2007
AOSIS,AUSTRALIA,3,2007,2007
AOSIS,PAKISTAN,2,2007,2007
AOSIS,UMBRELLA GROUP,2,2007,2007
AOSIS,NIGERIA,1,2007,2007
AOSIS,MALDIVES,1,2007,2007
AOSIS,CHINA,4,2007,2007
AOSIS,SWITZERLAND,1,2007,2007
AOSIS,G77,4,2007,2007
AFRICAN GROUP,AUSTRALIA,1,2007,2007
AFRICAN GROUP,PAKISTAN,1,2007,2007
AFRICAN GROUP,UMBRELLA GROUP,1,2007,2007
AFRICAN GROUP,NIGERIA,1,2007,2007
AFRICAN GROUP,MALDIVES,1,2007,2007
AFRICAN GROUP,CHINA,1,2007,2007
AFRICAN GROUP,SWITZERLAND,1,2007,2007
AFRICAN GROUP,G77,1,2007,2007
AUSTRALIA,PAKISTAN,2,2007,2007
AUSTRALIA,UMBRELLA GROUP,3,2007,2007
AUSTRALIA,NIGERIA,1,2007,2007
AUSTRALIA,MALDIVES,3,2007,2007
AUSTRALIA,CHINA,8,2007,2007
AUSTRALIA,G77,8,2007,2007
PAKISTAN,UMBRELLA GROUP,2,2007,2007
NIGERIA,PAKISTAN,2,2007,2007
MALDIVES,PAKISTAN,1,2007,2007
CHINA,PAKISTAN,4,2007,2007
PAKISTAN,SWITZERLAND,1,2007,2007
G77,PAKISTAN,4,2007,2007
NIGERIA,UMBRELLA GROUP,1,2007,2007
MALDIVES,UMBRELLA GROUP,1,2007,2007
CHINA,UMBRELLA GROUP,3,2007,2007
SWITZERLAND,UMBRELLA GROUP,1,2007,2007
G77,UMBRELLA GROUP,3,2007,2007
MALDIVES,NIGERIA,1,2007,2007
CHINA,NIGERIA,2,2007,2007
NIGERIA,SWITZERLAND,1,2007,2007
G77,NIGERIA,2,2007,2007
CHINA,MALDIVES,1,2007,2007
MALDIVES,SWITZERLAND,1,2007,2007
G77,MALDIVES,1,2007,2007
CHINA,SWITZERLAND,3,2007,2007
CHINA,G77,19,2007,2007
G77,SWITZERLAND,3,2007,2007
AUSTRIA,TANZANIA,1,2007,2007
RUSSIA,TANZANIA,1,2007,2007
DENMARK,TANZANIA,1,2007,2007
GEORGIA,TANZANIA,1,2007,2007
IRAN,TANZANIA,1,2007,2007
NEW ZEALAND,TANZANIA,1,2007,2007
PAKISTAN,TANZANIA,1,2007,2007
NIGERIA,TANZANIA,1,2007,2007
COSTA RICA,TANZANIA,1,2007,2007
CHINA,TANZANIA,1,2007,2007
BARBADOS,TANZANIA,1,2007,2007
NEW ZELAND,TANZANIA,1,2007,2007
G77,TANZANIA,1,2007,2007
POLAND,TANZANIA,1,2007,2007
AUSTRIA,DENMARK,1,2007,2007
AUSTRIA,GEORGIA,1,2007,2007
AUSTRIA,IRAN,1,2007,2007
AUSTRIA,NEW ZEALAND,1,2007,2007
AUSTRIA,PAKISTAN,1,2007,2007
AUSTRIA,NIGERIA,1,2007,2007
AUSTRIA,COSTA RICA,1,2007,2007
AUSTRIA,CHINA,7,2007,2007
AUSTRIA,BARBADOS,1,2007,2007
AUSTRIA,G77,6,2007,2007
AUSTRIA,POLAND,1,2007,2007
DENMARK,RUSSIA,2,2007,2007
GEORGIA,RUSSIA,1,2007,2007
IRAN,RUSSIA,1,2007,2007
NEW ZEALAND,RUSSIA,4,2007,2007
PAKISTAN,RUSSIA,1,2007,2007
NIGERIA,RUSSIA,1,2007,2007
COSTA RICA,RUSSIA,1,2007,2007
